source,category,title,description,href,image_url,image_key
intl-en-us,Networking,Virtual Private Cloud (VPC),"Guard your system with isolated, private networks",https://www.huaweicloud.com/intl/en-us/product/vpc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/VPC.png,Networking/VPC.png
intl-en-us,Networking,Virtual Private Network (VPN),Connect your local data center to the cloud through secure and reliable IPsec connections,https://www.huaweicloud.com/intl/en-us/product/vpn.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Networking/VPN.png,Networking/VPN.png
intl-en-us,Security & Compliance,Anti-DDoS Service (AAD),Swiftly mitigate cyberattacks that could disrupt services,https://www.huaweicloud.com/intl/en-us/product/aad.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/AAD.png,SecurityCompliance/AAD.png
intl-en-us,Security & Compliance,Cloud Bastion Host (CBH),"Manage servers, control permissions, and audit O&M",https://www.huaweicloud.com/intl/en-us/product/cbh.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/CBH.png,SecurityCompliance/CBH.png
intl-en-us,Security & Compliance,Cloud Certificate & Manager (CCM),Manage SSL and private certificates,https://www.huaweicloud.com/intl/en-us/product/ccm.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/SSL.png,SecurityCompliance/SSL.png
intl-en-us,Security & Compliance,Cloud Firewall (CFW),Control traffic and prevent intrusions,https://www.huaweicloud.com/intl/en-us/product/cfw.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/CFW.png,SecurityCompliance/CFW.png
intl-en-us,Security & Compliance,Data Encryption Workshop (DEW),Encrypt data and manage keys on the cloud,https://www.huaweicloud.com/intl/en-us/product/dew.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/DEW.png,SecurityCompliance/DEW.png
intl-en-us,Security & Compliance,Data Security Center (DSC),Cloud native data security governance platform,https://www.huaweicloud.com/intl/en-us/product/dsc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/DSC.png,SecurityCompliance/DSC.png
intl-en-us,Security & Compliance,Database Security Service (DBSS),Audit databases and detect SQL injections,https://www.huaweicloud.com/intl/en-us/product/dbss.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/DBSS.png,SecurityCompliance/DBSS.png
intl-en-us,Security & Compliance,Edge Security (EdgeSec),Protect edge applications while improving acceleration,https://www.huaweicloud.com/intl/en-us/product/edgesec.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/EdgeSec.png,SecurityCompliance/EdgeSec.png
intl-en-us,Security & Compliance,Host Security Service (HSS),"Manage assets, prevent intrusions, and eliminate vulnerabilities",https://www.huaweicloud.com/intl/en-us/product/hss.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/HSS.png,SecurityCompliance/HSS.png
intl-en-us,Security & Compliance,SecMaster,"Intelligent, next-gen cloud native security operations center",https://www.huaweicloud.com/intl/en-us/product/secmaster.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/SecMaster.png,SecurityCompliance/SecMaster.png
intl-en-us,Security & Compliance,Web Application Firewall (WAF),Shield web apps and websites against emerging threats 24/7,https://www.huaweicloud.com/intl/en-us/product/waf.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/WAF.png,SecurityCompliance/WAF.png
intl-en-us,Storage,Business Recovery Service (BRS),"Enjoy cross-AZ, zero-RPO data protection for your ECSs",https://www.huaweicloud.com/intl/en-us/product/sdrs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/SDRS.png,Storage/SDRS.png
intl-en-us,Storage,Cloud Backup and Recovery (CBR),Centrally manage backups of your cloud and on-premises resources,https://www.huaweicloud.com/intl/en-us/product/cbr.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/CBR.png,Storage/CBR.png
intl-en-us,Storage,Cloud Server Backup Service (CSBS),Consistently back up disks on your cloud servers,https://www.huaweicloud.com/intl/en-us/product/csbs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/CSBS.png,Storage/CSBS.png
intl-en-us,Storage,Data Express Service (DES),Transmit massive volumes of data safely and quickly to Huawei Cloud,https://www.huaweicloud.com/intl/en-us/product/des.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/DES.png,Storage/DES.png
intl-en-us,Storage,Dedicated Distributed Storage Service (DSS),"Get dedicated, physical block storage",https://www.huaweicloud.com/intl/en-us/product/dss.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/DSS.png,Storage/DSS.png
intl-en-us,Storage,Elastic Volume Service (EVS),Give your servers persistent block storage,https://www.huaweicloud.com/intl/en-us/product/evs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/EVS.png,Storage/EVS.png
intl-en-us,Storage,Object Storage Service (OBS),"Take advantage of infinitely scalable, durable, and secure object storage",https://www.huaweicloud.com/intl/en-us/product/obs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/OBS.png,Storage/OBS.png
intl-en-us,Storage,Scalable File Service (SFS),Enjoy fully hosted NAS file systems,https://www.huaweicloud.com/intl/en-us/product/sfs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/SFS.png,Storage/SFS.png
intl-en-us,Storage,Scalable File Service Turbo (SFS Turbo),"Enjoy high-bandwidth, low-latency access to fully-hosted shared file systems",https://www.huaweicloud.com/intl/en-us/product/sfsturbo.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/SFSTurbo.png,Storage/SFSTurbo.png
intl-en-us,Storage,Volume Backup Service (VBS),Back up cloud disks on running servers,https://www.huaweicloud.com/intl/en-us/product/vbs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/VBS.png,Storage/VBS.png
intl-en-us,aPaaS,KooDrive,A digital content center for streamlined collaboration,https://www.huaweicloud.com/intl/en-us/product/koodrive.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/aPaaS/KooDrive.png,aPaaS/KooDrive.png
intl-en-us,aPaaS,KooMessage,One-stop Rich Media Messaging,https://www.huaweicloud.com/intl/en-us/product/koomessage.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/aPaaS/KooMessage.png,aPaaS/KooMessage.png
intl-zh-cn,CDN与智能边缘,CloudPond,将华为云基础设施和云服务部署到用户机房,https://www.huaweicloud.com/intl/zh-cn/product/cloudpond.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ContentDeliveryEdgeComputing/IES.png,ContentDeliveryEdgeComputing/IES.png
intl-zh-cn,CDN与智能边缘,全站加速 WSA,提升网络传输的性能、稳定性和访问体验,https://www.huaweicloud.com/intl/zh-cn/product/wsa.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ContentDeliveryEdgeComputing/WSA.png,ContentDeliveryEdgeComputing/WSA.png
intl-zh-cn,CDN与智能边缘,内容分发网络 CDN,就近获得所需内容，改善网络拥挤状况,https://www.huaweicloud.com/intl/zh-cn/product/cdn.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ContentDeliveryEdgeComputing/CDN.png,ContentDeliveryEdgeComputing/CDN.png
intl-zh-cn,CDN与智能边缘,智能边缘云 IEC,部署距用户更近的位置，提供低时延体验,https://www.huaweicloud.com/intl/zh-cn/product/iec.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/ContentDeliveryEdgeComputing/IEC.png,ContentDeliveryEdgeComputing/IEC.png
intl-zh-cn,IoT物联网,全球SIM联接 GSL,为物联网设备提供一站式SIM卡管理,https://www.huaweicloud.com/intl/zh-cn/product/gsl.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/InternetofThings/GSL.png,InternetofThings/GSL.png
intl-zh-cn,IoT物联网,设备接入 IoTDA,安全可靠接入海量设备,https://www.huaweicloud.com/intl/zh-cn/product/iotda.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/InternetofThings/IoTDA.png,InternetofThings/IoTDA.png
intl-zh-cn,IoT物联网,设备管理 IoTDM,实现亿级设备安全、可靠、稳定接入云端,https://www.huaweicloud.com/intl/zh-cn/product/iot.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/InternetofThings/IoTDM.png,InternetofThings/IoTDM.png
intl-zh-cn,人工智能,AI开发平台ModelArts,面向AI开发者的一站式开发平台,https://www.huaweicloud.com/intl/zh-cn/product/modelarts.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/AI/ModelArts.png,AI/ModelArts.png
intl-zh-cn,人工智能,MaaS模型即服务,极致性能，易用的Tokens服务,https://www.huaweicloud.com/intl/zh-cn/product/maas.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/AI/MaaS.png,AI/MaaS.png
intl-zh-cn,人工智能,一句话识别,将一分钟内的音频转换为文本,https://www.huaweicloud.com/intl/zh-cn/product/asr.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/AI/asr.png,AI/asr.png
intl-zh-cn,人工智能,内容审核 Moderation,准确识别图像、文本、视频等内容,https://www.huaweicloud.com/intl/zh-cn/product/moderation.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/AI/Moderation.png,AI/Moderation.png
intl-zh-cn,人工智能,华为HiLens,端云协同AI应用开发平台,https://www.huaweicloud.com/intl/zh-cn/product/hilens.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/AI/hilens.png,AI/hilens.png
intl-zh-cn,人工智能,图像识别 Image,准确识别图像中的视觉内容,https://www.huaweicloud.com/intl/zh-cn/product/image.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/AI/Image.png,AI/Image.png
intl-zh-cn,人工智能,图引擎服务 GES,针对图结构数据，进行查询分析,https://www.huaweicloud.com/intl/zh-cn/product/ges.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/AI/ges.png,AI/ges.png
intl-zh-cn,人工智能,文字识别 OCR,将图片中的文字识别成可编辑的文本,https://www.huaweicloud.com/intl/zh-cn/product/ocr.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/AI/OCR.png,AI/OCR.png
intl-zh-cn,人工智能,智能问答机器人 QABot,构建和管理智能问答机器人系统,https://www.huaweicloud.com/intl/zh-cn/product/cbsqa.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/AI/cbsqa.png,AI/cbsqa.png
intl-zh-cn,人工智能,盘古大模型 PanguLargeModels,AI for Industries 大模型重塑千行百业,https://www.huaweicloud.com/intl/zh-cn/product/pangu.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/AI/pangu.png,AI/pangu.png
intl-zh-cn,人工智能,视频智能分析服务 VIAS,视频AI分析、事件感知一体化平台,https://www.huaweicloud.com/intl/zh-cn/product/vias.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/AI/VIAS.png,AI/VIAS.png
intl-zh-cn,企业应用,云客服 CEC,提供呼叫中心云服务，高效联络用户,https://www.huaweicloud.com/intl/zh-cn/product/cec.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/BusinessApplications/CEC.png,BusinessApplications/CEC.png
intl-zh-cn,企业应用,云桌面 Workspace,安全高效、即开即用的云上虚拟桌面服务,https://www.huaweicloud.com/intl/zh-cn/product/workspace.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/BusinessApplications/Workspace.png,BusinessApplications/Workspace.png
intl-zh-cn,企业应用,华为云WeLink,安全、智能、数字化协同办公平台,https://www.huaweicloud.com/intl/zh-cn/product/welink.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/BusinessApplications/WeLink.png,BusinessApplications/WeLink.png
intl-zh-cn,企业应用,华为云会议 Meeting,提供全场景端云协同视频会议解决方案,https://www.huaweicloud.com/intl/zh-cn/product/meeting.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/BusinessApplications/Meeting.png,BusinessApplications/Meeting.png
intl-zh-cn,企业应用,应用与数据集成平台 ROMAConnect,无缝联接应用、消息、数据、API、设备,https://www.huaweicloud.com/intl/zh-cn/product/roma.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/BusinessApplications/ROMAConnect.png,BusinessApplications/ROMAConnect.png
intl-zh-cn,企业应用,消息&短信 MSGSMS,携手全球运营商和渠道提供短信服务,https://www.huaweicloud.com/intl/zh-cn/product/msgsms.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/MSGSMS.png,DeveloperServices/MSGSMS.png
intl-zh-cn,企业应用,边缘数据中心管理 EDCM,数据中心基础设施远程云管理,https://www.huaweicloud.com/intl/zh-cn/product/edcm.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/BusinessApplications/EDCM.png,BusinessApplications/EDCM.png
intl-zh-cn,区块链,区块链服务 BCS,高性能、高安全的区块链技术平台服务,https://www.huaweicloud.com/intl/zh-cn/product/bcs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Blockchain/BCS.png,Blockchain/BCS.png
intl-zh-cn,华为云Stack,华为云Stack,本地部署，匹配政企的全栈云服务,https://www.huaweicloud.com/intl/zh-cn/product/huaweicloudstack.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/HuaweiCloudStack/huaweicloudstack.png,HuaweiCloudStack/huaweicloudstack.png
intl-zh-cn,大数据,MapReduce服务 MRS,企业级大数据集群云服务,https://www.huaweicloud.com/intl/zh-cn/product/mrs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Analytics/MapReduce.png,Analytics/MapReduce.png
intl-zh-cn,大数据,云搜索服务 CSS,提供多条件检索与分析能力,https://www.huaweicloud.com/intl/zh-cn/product/css.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Analytics/CSS.png,Analytics/CSS.png
intl-zh-cn,大数据,云数据仓库 GaussDB(DWS),极致性能、稳定、按需扩展的数据仓库,https://www.huaweicloud.com/intl/zh-cn/product/dws.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Analytics/DWS.png,Analytics/DWS.png
intl-zh-cn,大数据,实时流计算服务 CS,实时大数据分析平台,https://www.huaweicloud.com/intl/zh-cn/product/cs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Analytics/CS.png,Analytics/CS.png
intl-zh-cn,大数据,数据可视化 DLV,提供可视化组件定制和应用数据大屏,https://www.huaweicloud.com/intl/zh-cn/product/dlv.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Analytics/DLV.png,Analytics/DLV.png
intl-zh-cn,大数据,数据接入服务 DIS,实时数据接入、处理、转储服务,https://www.huaweicloud.com/intl/zh-cn/product/dis.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Analytics/DIS.png,Analytics/DIS.png
intl-zh-cn,大数据,数据治理中心 DataArts Studio,一站式数据开发与治理平台,https://www.huaweicloud.com/intl/zh-cn/product/dayu.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Analytics/DataArts.png,Analytics/DataArts.png
intl-zh-cn,大数据,数据湖探索 DLI,流处理、批处理的融合处理分析服务,https://www.huaweicloud.com/intl/zh-cn/product/dli.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Analytics/DLI.png,Analytics/DLI.png
intl-zh-cn,大数据,数智融合计算服务 DataArts Fabric,提供一站式数据+AI开发平台,https://www.huaweicloud.com/intl/zh-cn/product/dataartsfabric.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Analytics/DataArtsFabric.png,Analytics/DataArtsFabric.png
intl-zh-cn,存储,专属分布式存储服务 DSS,提供独享的物理存储资源,https://www.huaweicloud.com/intl/zh-cn/product/dss.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/DSS.png,Storage/DSS.png
intl-zh-cn,存储,业务恢复服务 BRS,提供跨可用区RPO=0的容灾保护服务,https://www.huaweicloud.com/intl/zh-cn/product/sdrs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/SDRS.png,Storage/SDRS.png
intl-zh-cn,存储,云备份 CBR,为云服务器、云硬盘等提供备份服务,https://www.huaweicloud.com/intl/zh-cn/product/cbr.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/CBR.png,Storage/CBR.png
intl-zh-cn,存储,云服务器备份 CSBS,为所有云硬盘创建一致性在线备份,https://www.huaweicloud.com/intl/zh-cn/product/csbs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/CSBS.png,Storage/CSBS.png
intl-zh-cn,存储,云硬盘 EVS,为计算服务提供持久性块存储的服务,https://www.huaweicloud.com/intl/zh-cn/product/evs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/EVS.png,Storage/EVS.png
intl-zh-cn,存储,云硬盘备份 VBS,创建在线备份，无需关机/重启,https://www.huaweicloud.com/intl/zh-cn/product/vbs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/VBS.png,Storage/VBS.png
intl-zh-cn,存储,对象存储服务 OBS,稳定、安全、高效、易用的云存储服务,https://www.huaweicloud.com/intl/zh-cn/product/obs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/OBS.png,Storage/OBS.png
intl-zh-cn,存储,弹性文件服务 SFS,完全托管的共享文件存储,https://www.huaweicloud.com/intl/zh-cn/product/sfs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/SFS.png,Storage/SFS.png
intl-zh-cn,存储,数据快递服务 DES,为数据上云提供安全、快速的传输服务,https://www.huaweicloud.com/intl/zh-cn/product/des.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/DES.png,Storage/DES.png
intl-zh-cn,存储,高性能弹性文件服务 SFS Turbo,高带宽、低时延的全托管文件服务,https://www.huaweicloud.com/intl/zh-cn/product/sfsturbo.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Storage/SFSTurbo.png,Storage/SFSTurbo.png
intl-zh-cn,安全与合规,DDoS防护 AAD,快速缓解对业务造成瘫痪的网络攻击,https://www.huaweicloud.com/intl/zh-cn/product/aad.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/AAD.png,SecurityCompliance/AAD.png
intl-zh-cn,安全与合规,Web应用防火墙 WAF,识别恶意请求特征和防御未知威胁,https://www.huaweicloud.com/intl/zh-cn/product/waf.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/WAF.png,SecurityCompliance/WAF.png
intl-zh-cn,安全与合规,云堡垒机 CBH,主机管理、权限控制、运维审计,https://www.huaweicloud.com/intl/zh-cn/product/cbh.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/CBH.png,SecurityCompliance/CBH.png
intl-zh-cn,安全与合规,云证书与管理服务 CCM,SSL证书和私有证书管理,https://www.huaweicloud.com/intl/zh-cn/product/ccm.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/SSL.png,SecurityCompliance/SSL.png
intl-zh-cn,安全与合规,云防火墙 CFW,网络流量管控与入侵安全防护,https://www.huaweicloud.com/intl/zh-cn/product/cfw.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/CFW.png,SecurityCompliance/CFW.png
intl-zh-cn,安全与合规,企业主机安全 HSS,服务器贴身安全管家,https://www.huaweicloud.com/intl/zh-cn/product/hss.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/HSS.png,SecurityCompliance/HSS.png
intl-zh-cn,安全与合规,安全云脑 SecMaster,云原生的新一代智能安全运营中心,https://www.huaweicloud.com/intl/zh-cn/product/secmaster.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/SecMaster.png,SecurityCompliance/SecMaster.png
intl-zh-cn,安全与合规,密码安全中心 DEW,云上数据加密和密钥托管服务,https://www.huaweicloud.com/intl/zh-cn/product/dew.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/DEW.png,SecurityCompliance/DEW.png
intl-zh-cn,安全与合规,数据安全中心 DSC,云原生数据安全治理平台,https://www.huaweicloud.com/intl/zh-cn/product/dsc.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/DSC.png,SecurityCompliance/DSC.png
intl-zh-cn,安全与合规,数据库安全服务 DBSS,数据库审计，SQL注入攻击检测,https://www.huaweicloud.com/intl/zh-cn/product/dbss.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/DBSS.png,SecurityCompliance/DBSS.png
intl-zh-cn,安全与合规,边缘安全 EdgeSec,保护边缘应用安全，提升安全加速体验,https://www.huaweicloud.com/intl/zh-cn/product/edgesec.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/SecurityCompliance/EdgeSec.png,SecurityCompliance/EdgeSec.png
intl-zh-cn,容器,云容器实例 CCI,提供敏捷安全的Serverless容器服务,https://www.huaweicloud.com/intl/zh-cn/product/cci.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Containers/CCI.png,Containers/CCI.png
intl-zh-cn,容器,云容器引擎 CCE,高可靠的企业级容器应用管理服务,https://www.huaweicloud.com/intl/zh-cn/product/cce.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Containers/CCE.png,Containers/CCE.png
intl-zh-cn,容器,华为云UCS,提供无处不在的云原生服务,https://www.huaweicloud.com/intl/zh-cn/product/ucs.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Containers/UCS.png,Containers/UCS.png
intl-zh-cn,容器,容器镜像服务 SWR,容器镜像全生命周期管理,https://www.huaweicloud.com/intl/zh-cn/product/swr.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Containers/SWR.png,Containers/SWR.png
intl-zh-cn,应用中间件,API网关 APIG,构建、管理和部署任意规模的API服务,https://www.huaweicloud.com/intl/zh-cn/product/apig.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/APIG.png,Middleware/APIG.png
intl-zh-cn,应用中间件,分布式消息服务 DMS,完全托管的高性能消息队列服务,https://www.huaweicloud.com/intl/zh-cn/product/dms.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/DMS.png,Middleware/DMS.png
intl-zh-cn,应用中间件,分布式消息服务Kafka版,高吞吐、高可用的消息中间件服务,https://www.huaweicloud.com/intl/zh-cn/product/dmskafka.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/Kafka.png,Middleware/Kafka.png
intl-zh-cn,应用中间件,分布式消息服务RabbitMQ版,支持AMQP协议，兼容RabbitMQ生态,https://www.huaweicloud.com/intl/zh-cn/product/rabbitmq.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/RabbitMQ.png,Middleware/RabbitMQ.png
intl-zh-cn,应用中间件,分布式消息服务RocketMQ版,低延迟、高可靠，兼容开源RocketMQ,https://www.huaweicloud.com/intl/zh-cn/product/rocketmq.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/ROCKETMQ.png,Middleware/ROCKETMQ.png
intl-zh-cn,应用中间件,分布式缓存服务Memcached版,一个高性能、分布式的缓存系统,https://www.huaweicloud.com/intl/zh-cn/product/dcsmem.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/Memcached.png,Middleware/Memcached.png
intl-zh-cn,应用中间件,多活高可用服务 MAS,提供端到端业务故障切换及容灾演练能力,https://www.huaweicloud.com/intl/zh-cn/product/mas.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/MAS.png,Middleware/MAS.png
intl-zh-cn,应用中间件,微服务引擎 CSE,微服务快速注册发现、配置管理及治理,https://www.huaweicloud.com/intl/zh-cn/product/cse.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/Middleware/CSE.png,Middleware/CSE.png
intl-zh-cn,开发与运维,云应用引擎 CAE,提供全托管的应用上云服务,https://www.huaweicloud.com/intl/zh-cn/product/cae.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CAE.png,DeveloperServices/CAE.png
intl-zh-cn,开发与运维,代码托管 CodeArts Repo,提供基于Git的在线代码托管服务,https://www.huaweicloud.com/intl/zh-cn/product/codehub.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsRepo.png,DeveloperServices/CodeArtsRepo.png
intl-zh-cn,开发与运维,代码检查 CodeArts Check,基于云端实现代码质量管理的服务,https://www.huaweicloud.com/intl/zh-cn/product/codecheck.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsCheck.png,DeveloperServices/CodeArtsCheck.png
intl-zh-cn,开发与运维,制品仓库 CodeArts Artifact,提供多类型、安全可靠的软件制品仓库,https://www.huaweicloud.com/intl/zh-cn/product/cloudrelease.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsArtifact.png,DeveloperServices/CodeArtsArtifact.png
intl-zh-cn,开发与运维,华为云Astro轻应用,快速搭建低代码轻应用,https://www.huaweicloud.com/intl/zh-cn/product/appcube.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/AstroZero.png,DeveloperServices/AstroZero.png
intl-zh-cn,开发与运维,应用管理与运维平台 ServiceStage,面向企业的一站式PaaS平台服务,https://www.huaweicloud.com/intl/zh-cn/product/servicestage.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/ServiceStage.png,DeveloperServices/ServiceStage.png
intl-zh-cn,开发与运维,开源治理服务 CodeArts Governance,识别开源软件风险，高效安全的使用开源,https://www.huaweicloud.com/intl/zh-cn/product/codeartsgovernance.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/DevSecurity.png,DeveloperServices/DevSecurity.png
intl-zh-cn,开发与运维,性能测试 CodeArts PerfTest,为应用的接口和全链路提供性能测试服务,https://www.huaweicloud.com/intl/zh-cn/product/cpts.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsPerfTest.png,DeveloperServices/CodeArtsPerfTest.png
intl-zh-cn,开发与运维,流水线 CodeArts Pipeline,可视化、可定制的持续交付发布软件,https://www.huaweicloud.com/intl/zh-cn/product/cloudpipeline.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsPipeline.png,DeveloperServices/CodeArtsPipeline.png
intl-zh-cn,开发与运维,测试计划 CodeArts TestPlan,面向开发者提供的一站式测试管理平台,https://www.huaweicloud.com/intl/zh-cn/product/cloudtest.html,https://res-static.hc-cdn.cn/cloudbu-site/public/new-product-icon/DeveloperServices/CodeArtsTestPlan.png,DeveloperServices/CodeArtsTestPlan.png
